"sep=	"
Shimmer_B5B6_TimestampSync_Unix_CAL	Shimmer_B5B6_Accel_LN_X_CAL	Shimmer_B5B6_Accel_LN_Y_CAL	Shimmer_B5B6_Accel_LN_Z_CAL	Shimmer_B5B6_Accel_WR_X_CAL	Shimmer_B5B6_Accel_WR_Y_CAL	Shimmer_B5B6_Accel_WR_Z_CAL	Shimmer_B5B6_Battery_CAL	Shimmer_B5B6_Ext_Exp_A6_CAL	Shimmer_B5B6_Gyro_X_CAL	Shimmer_B5B6_Gyro_Y_CAL	Shimmer_B5B6_Gyro_Z_CAL	Shimmer_B5B6_Mag_X_CAL	Shimmer_B5B6_Mag_Y_CAL	Shimmer_B5B6_Mag_Z_CAL	Shimmer_B5B6_Pressure_BMP280_CAL	Shimmer_B5B6_Temperature_BMP280_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	mV	mV	deg/s	deg/s	deg/s	local_flux	local_flux	local_flux	kPa	Degrees Celsius	
1.7375815576483848E12	-9.304878048780488	1.457831325301205	-0.9397590361445783	-1.4985038898862957	-9.21603830041891	-0.9216038300418911	4131.868131868132	1740.6593406593406	-2.8091603053435112	-0.8854961832061068	-9.251908396946565	-0.2638680659670165	-0.21739130434782608	-0.27586206896551724	100.53188676310056	35.836387797357744	
1.737581557653363E12	-9.365853658536587	1.5542168674698795	-0.9518072289156627	-1.5391980849790545	-9.292639138240574	-0.9575104727707959	4093.7728937728934	1848.3516483516482	-2.8702290076335877	0.6106870229007634	-9.49618320610687	-0.2638680659670165	-0.21739130434782608	-0.27586206896551724	100.53188676310056	35.836387797357744	
1.7375815576583416E12	-9.414634146341463	1.5421686746987953	-0.9518072289156627	-1.5176540993417116	-9.3836026331538	-0.9599042489527229	4127.472527472527	1734.7985347985348	-2.5801526717557253	1.9694656488549618	-9.099236641221374	-0.2698650674662669	-0.22638680659670163	-0.27436281859070466	100.53451608062923	35.836387797357744	
1.73758155766332E12	-9.5	1.493975903614458	-0.9518072289156627	-1.4937163375224416	-9.46259724715739	-0.9670855774985039	4109.89010989011	1864.4688644688642	-2.427480916030534	3.9389312977099236	-8.839694656488549	-0.2698650674662669	-0.22638680659670163	-0.27436281859070466	100.53451608062923	35.836387797357744	
1.7375815576682983E12	-9.585365853658537	1.4457831325301205	-0.9759036144578314	-1.4482345900658289	-9.493716337522441	-0.943147815679234	4086.4468864468863	1891.5750915750914	-2.564885496183206	5.175572519083969	-8.442748091603054	-0.26836581709145424	-0.22338830584707645	-0.27586206896551724	100.53451608062923	35.836387797357744	
1.7375815576732769E12	-9.609756097560975	1.3734939759036144	-0.9759036144578314	-1.3883901855176541	-9.524835427887492	-0.943147815679234	4133.333333333333	1761.172161172161	-2.4732824427480917	6.671755725190839	-8.106870229007633	-0.26836581709145424	-0.22338830584707645	-0.27586206896551724	100.52662813518214	35.836387797357744	
1.7375815576782554E12	-9.634146341463415	1.3253012048192772	-0.9518072289156627	-1.3237582286056253	-9.539198084979054	-0.93836026331538	4128.937728937729	1699.6336996336995	-1.5114503816793892	8.702290076335878	-7.435114503816793	-0.27136431784107945	-0.22488755622188905	-0.27586206896551724	100.52662813518214	35.836387797357744	
1.7375815576832336E12	-9.670731707317074	1.2289156626506024	-1.0	-1.2615200478755235	-9.591861160981448	-0.9838420107719928	4096.7032967032965	1832.234432234432	-0.8396946564885496	10.412213740458014	-6.458015267175572	-0.27136431784107945	-0.22488755622188905	-0.27586206896551724	100.52662813518214	35.836387797357744	
1.7375815576882122E12	-9.658536585365853	1.1566265060240966	-0.9879518072289157	-1.187312986235787	-9.591861160981448	-0.9599042489527229	4137.728937728937	1737.7289377289376	-0.32061068702290074	11.31297709923664	-5.587786259541985	-0.26686656671664166	-0.21739130434782608	-0.2818590704647676	100.52925744795154	35.836387797357744	
1.7375815576931907E12	-9.670731707317074	1.0843373493975905	-1.0	-1.1226810293237581	-9.567923399162177	-0.9910233393177738	4130.40293040293	1695.970695970696	0.732824427480916	12.549618320610687	-4.366412213740458	-0.26686656671664166	-0.21739130434782608	-0.2818590704647676	100.52925744795154	35.836387797357744	
1.737581557698169E12	-9.646341463414634	1.0120481927710845	-1.0240963855421688	-1.0412926391382404	-9.579892280071814	-0.9910233393177738	4134.798534798534	1680.5860805860805	1.465648854961832	13.648854961832061	-3.2671755725190836	-0.26686656671664166	-0.22038980509745126	-0.2788605697151424	100.52925744795154	35.836387797357744	
1.7375815577031475E12	-9.646341463414634	0.9518072289156627	-1.036144578313253	-1.0005984440454818	-9.57510472770796	-1.0700179533213645	4127.472527472527	1665.9340659340658	1.5114503816793892	14.564885496183205	-2.1374045801526718	-0.26686656671664166	-0.22038980509745126	-0.2788605697151424	100.52925744795154	35.836387797357744	
1.737581557708126E12	-9.646341463414634	0.9277108433734941	-1.0963855421686748	-0.9886295631358468	-9.55834829443447	-1.0867743865948534	4136.263736263736	1673.9926739926739	2.198473282442748	15.190839694656487	-1.2213740458015268	-0.26836581709145424	-0.21739130434782608	-0.27586206896551724	100.52925744795154	35.836387797357744	
1.7375815577131042E12	-9.621951219512196	0.9036144578313253	-1.1204819277108435	-0.9551166965888689	-9.529622980251347	-1.141831238779174	4131.868131868132	1665.201465201465	2.7938931297709924	15.572519083969466	0.07633587786259542	-0.26836581709145424	-0.21739130434782608	-0.27586206896551724	100.52925744795154	35.836387797357744	
1.7375815577180828E12	-9.573170731707318	0.8915662650602411	-1.1566265060240966	-0.947935368043088	-9.484141232794734	-1.158587672052663	4140.65934065934	1676.1904761904761	3.0839694656488548	15.450381679389313	1.7251908396946565	-0.2653673163418291	-0.21589205397301348	-0.27586206896551724	100.53188676310056	35.836387797357744	
1.7375815577230613E12	-9.548780487804878	0.8795180722891567	-1.216867469879518	-0.943147815679234	-9.412327947336923	-1.187312986235787	4131.868131868132	1666.6666666666665	3.8167938931297707	15.251908396946565	2.9923664122137406	-0.2653673163418291	-0.21589205397301348	-0.27586206896551724	100.53188676310056	35.836387797357744	
1.7375815577280396E12	-9.475609756097562	0.8313253012048193	-1.2530120481927711	-0.8785158587672053	-9.201675643327349	-1.2471573907839617	4131.868131868132	1662.2710622710622	4.7328244274809155	15.343511450381678	4.137404580152672	-0.2623688155922039	-0.2128935532233883	-0.2773613193403298	100.53188676310056	35.836387797357744	
1.737581557733018E12	-9.329268292682928	0.7590361445783133	-1.3012048192771084	-0.8234590065828845	-9.22561340514662	-1.2591262716935967	4124.542124542124	1852.0146520146518	6.244274809160305	14.687022900763358	5.145038167938931	-0.2623688155922039	-0.2128935532233883	-0.2773613193403298	100.53451608062923	35.836387797357744	
1.7375815577379963E12	-9.207317073170731	0.6987951807228916	-1.3373493975903614	-0.7468581687612208	-9.105924596050269	-1.3333333333333333	4120.14652014652	1919.4139194139193	7.557251908396946	14.13740458015267	5.893129770992366	-0.2563718140929535	-0.2143928035982009	-0.2818590704647676	100.53451608062923	35.836387797357744	
1.7375815577429749E12	-9.085365853658537	0.6385542168674699	-1.2891566265060241	-0.6846199880311191	-8.993417115499701	-1.2543387193297426	4128.937728937729	1765.5677655677655	8.48854961832061	14.15267175572519	6.549618320610687	-0.2563718140929535	-0.2143928035982009	-0.2818590704647676	100.53451608062923	35.836387797357744	
1.7375815577479534E12	-9.012195121951219	0.5421686746987953	-1.2409638554216869	-0.5984440454817475	-8.912028725314183	-1.2208258527827647	4118.681318681319	1888.6446886446886	8.732824427480915	13.389312977099236	7.66412213740458	-0.26686656671664166	-0.2098950524737631	-0.2698650674662669	100.53451608062923	35.836387797357744	
1.7375815577529316E12	-8.963414634146341	0.44578313253012053	-1.216867469879518	-0.5098743267504489	-8.856971873129861	-1.2064631956912029	4114.285714285714	1928.9377289377287	8.580152671755725	12.748091603053435	8.610687022900763	-0.26686656671664166	-0.2098950524737631	-0.2698650674662669	100.53451608062923	35.836387797357744	
1.7375815577579102E12	-8.926829268292684	0.3493975903614458	-1.180722891566265	-0.4260921603830042	-8.847396768402154	-1.1274685816876122	4121.611721611721	1956.7765567765566	8.48854961832061	12.534351145038167	8.900763358778626	-0.2698650674662669	-0.21739130434782608	-0.280359820089955	100.53451608062923	35.836387797357744	
1.7375815577628887E12	-8.951219512195122	0.2530120481927711	-1.072289156626506	-0.29204069419509276	-8.856971873129861	-1.1011370436864152	4121.611721611721	1969.230769230769	8.061068702290076	12.732824427480915	9.98473282442748	-0.2698650674662669	-0.21739130434782608	-0.280359820089955	100.53451608062923	35.836387797357744	
1.737581557767867E12	-8.963414634146341	0.14457831325301207	-0.9879518072289157	-0.2130460801915021	-8.864153201675643	-0.9910233393177738	4124.542124542124	1980.21978021978	7.251908396946565	13.251908396946565	10.549618320610687	-0.26836581709145424	-0.21139430284857572	-0.2788605697151424	100.53451608062923	35.836387797357744	
1.7375815577728455E12	-8.987804878048781	0.060240963855421686	-0.9277108433734941	-0.15080789946140036	-8.888090963494912	-0.947935368043088	4123.076923076923	1979.4871794871794	6.519083969465648	14.442748091603052	11.068702290076336	-0.26836581709145424	-0.21139430284857572	-0.2788605697151424	100.53451608062923	35.836387797357744	
1.737581557777824E12	-9.02439024390244	0.024096385542168676	-0.8433734939759037	-0.08856971873129862	-8.9311789347696	-0.8713345302214243	4136.263736263736	1803.6630036630036	4.885496183206107	16.47328244274809	11.862595419847327	-0.2563718140929535	-0.20539730134932532	-0.2848575712143928	100.53188676310056	35.836387797357744	
1.7375815577828022E12	-9.121951219512196	0.03614457831325302	-0.7951807228915663	-0.10532615200478755	-9.053261520047876	-0.8426092160383004	4126.007326007326	1712.087912087912	2.213740458015267	19.00763358778626	12.625954198473282	-0.2563718140929535	-0.20539730134932532	-0.2848575712143928	100.53188676310056	35.836387797357744	
1.7375815577877808E12	-9.231707317073171	0.03614457831325302	-0.7590361445783133	-0.05745062836624776	-9.175344105326152	-0.8450029922202273	4123.076923076923	1868.131868131868	-0.21374045801526717	21.236641221374043	13.740458015267174	-0.27586206896551724	-0.2128935532233883	-0.2773613193403298	100.53188676310056	35.836387797357744	
1.7375815577927593E12	-9.439024390243903	0.0	-0.8433734939759037	-0.038300418910831836	-9.347695990424896	-0.9024536205864752	4136.263736263736	1756.7765567765566	-2.4427480916030535	22.534351145038165	14.213740458015266	-0.27586206896551724	-0.2128935532233883	-0.2773613193403298	100.53451608062923	35.836387797357744	
1.7375815577977375E12	-9.634146341463415	0.04819277108433735	-0.9277108433734941	-0.0933572710951526	-9.541591861160981	-0.9886295631358468	4126.007326007326	1692.3076923076922	-4.198473282442748	24.366412213740457	14.6412213740458	-0.2653673163418291	-0.21739130434782608	-0.27436281859070466	100.53451608062923	35.836387797357744	
1.737581557802716E12	-9.841463414634147	0.18072289156626506	-0.9879518072289157	-0.24895272292040693	-9.809694793536805	-1.0460801915020945	4109.89010989011	1846.153846153846	-5.557251908396946	26.97709923664122	15.17557251908397	-0.2653673163418291	-0.21739130434782608	-0.27436281859070466	100.53451608062923	35.836387797357744	
1.7375815578076946E12	-10.097560975609756	0.3253012048192771	-1.108433734939759	-0.3997606223818073	-10.063435068821065	-1.1178934769599043	4096.7032967032965	1892.3076923076922	-5.923664122137405	28.671755725190838	15.358778625954198	-0.2593703148425787	-0.22488755622188905	-0.2863568215892054	100.53714540053753	35.836387797357744	
